Создание сайтов|Онлайн-курс веб-программирования|Hedu (Irs.academy)|4450||4 мес.|https://irs.academy/kurs_veb_programmirovaniya
Создание сайтов|Frontend разработчик|LoftSchool|66300|2021-06-14|3 мес.|https://loftschool.com/professions/frontend-developer
Создание сайтов|Как создать сайт самостоятельно от TexTerra|Teachline|14000||1.5 мес.|https://teachline.ru/courses/kak-sozdat-sayt-samostoyatelno/?partner=m48x7651zj0
Создание сайтов|Профессия Веб-разработчик|Skillbox|172800|2021-06-16|24 мес.|https://course.skillbox.ru/profession-webdev
Создание сайтов|Frontend-разработчик с нуля|Нетология|77940||13 мес.|https://netology.ru/programs/front-end/
Создание сайтов|Веб-разработчик|GeekBrains|100000|2021-06-15|8 мес.|https://gb.ru/professions/web_developer
Создание сайтов|Vue.js Продвинутая веб-разработка|LoftSchool|33800|2021-06-14|1.5 мес.|https://loftschool.com/course/web-development/
Создание сайтов|Профессия PHP-разработчик|Skillbox|82800|2021-06-16|12 мес.|https://skillbox.ru/course/profession-php/
Создание сайтов|Landing Page|Нетология|11175|2021-07-27|2 мес.|https://netology.ru/programs/landing-pages/
Создание сайтов|Программист PHP|GeekBrains|50000|2021-06-15|4 мес.|https://gb.ru/professions/php_developer
Создание сайтов|Веб-разработка для начинающих|LoftSchool|27300|2021-07-05|1.5 мес.|https://loftschool.com/course/web-beginner/
Создание сайтов|PHP-разработчик с нуля до PRO|Skillbox|55300|2021-06-16|9 мес.|https://skillbox.ru/course/php/
Создание сайтов|Frontend-разработчик|Skillbox|54600|2021-06-16|6 мес.|https://skillbox.ru/course/frontend-developer/
Создание сайтов|Дизайнер сайтов на Tilda|Skillbox|24500|2021-06-16|4 мес.|https://course.skillbox.ru/tilda
Создание сайтов|Веб-программирование|Skillbox|||8 зан.|https://live.skillbox.ru/playlists/code/veb-programmirovanie/|Видеозанятия в записи
Создание сайтов|Стартуй в веб-разработке|GeekBrains|||3 зан.|https://gb.ru/courses/2575|Онлайн-вебинары
Создание сайтов|Создание динамического веб-сайта|LoftSchool|||12 зан.|https://loftschool.com/modules/335-sozdanie-dinamicheskogo-veb-sayta|Видеозанятия в записи
Создание сайтов|Как создать личный блог: курс «Создание блога на WordPress»|GeekBrains|||13 зан.|https://gb.ru/courses/74|Видеозанятия в записи
Создание сайтов|Что такое Front-end? Как из кода для машин получается сайт для людей?|GeekBrains|||1 зан.|https://gb.ru/courses/2825|Онлайн-вебинары
PHP-разработка|PHP-разработчик с нуля до PRO|Skillbox|55300|2021-06-16|9 мес.|https://skillbox.ru/course/php/
PHP-разработка|Веб-разработчик с нуля до трудоустройства|Нетология|89940|2021-06-21|18 мес.|https://netology.ru/programs/web-developer
PHP-разработка|Программист PHP|GeekBrains|50000|2021-06-15|4 мес.|https://gb.ru/professions/php_developer
PHP-разработка|Профессия Веб-разработчик|SkillFactory|66000|2021-06-16|12 мес.|https://skillfactory.ru/webdev
PHP-разработка|PHP и Yii. Архитектура сложных веб-сервисов|HTML Academy|17900||2 мес.|https://htmlacademy.ru/intensive/php2
PHP-разработка|Профессия PHP-программист|Хекслет|98000||8 мес.|https://ru.hexlet.io/programs/php
PHP-разработка|Онлайн-курс по PHP|Hedu (Irs.academy)|23400||3 мес.|https://irs.academy/kurs_php
PHP-разработка|Комплексный курс по PHP|LoftSchool|26000|2021-06-14|1.5 мес.|https://loftschool.com/course/php
PHP-разработка|Fullstack-разработчик на PHP|Skillbox|145440|2021-06-16|12 мес.|https://skillbox.ru/course/profession-fullstack-php/
PHP-разработка|PHP. Уровень 1 Основы веб-разработки|GeekBrains|15000|2021-06-18|1 мес.|https://gb.ru/courses/4
PHP-разработка|PHP. Профессиональная веб-разработка|HTML Academy|15600||2 мес.|https://htmlacademy.ru/intensive/php
PHP-разработка|Профессия PHP-разработчик|Skillbox|82800|2021-06-16|12 мес.|https://skillbox.ru/course/profession-php/
PHP-разработка|PHP. Уровень 2 Профессиональная веб-разработка|GeekBrains|15000|2021-06-14|1 мес.|https://gb.ru/courses/5
PHP-разработка|PHP-фреймворк Symfony|Skillbox|16800|2021-06-16|4 мес.|https://skillbox.ru/course/symfony/
PHP-разработка|Базовый курс PHP|GeekBrains|11970||1 мес.|https://gb.ru/courses/138
PHP-разработка|Профессиональная веб-разработка на PHP|GeekBrains|11970||1 мес.|https://gb.ru/courses/141
PHP-разработка|Веб-программирование|Skillbox|||8 зан.|https://live.skillbox.ru/playlists/code/veb-programmirovanie/|Видеозанятия в записи
PHP-разработка|Веб-разработка. Быстрый старт|GeekBrains|||13 зан.|https://gb.ru/courses/108|Видеозанятия в записи
PHP-разработка|PHP: Встроенные возможности языка|LoftSchool|||5 зан.|https://loftschool.com/modules/607-php-vstroennye-vozmozhnosti-yazyka|Видеозанятия в записи
PHP-разработка|Создание динамического веб-сайта|LoftSchool|||12 зан.|https://loftschool.com/modules/335-sozdanie-dinamicheskogo-veb-sayta|Видеозанятия в записи
Системное администрирование|Старт в DevOps: системное администрирование для начинающих|Skillbox|81200|2021-06-16|12 мес.|https://skillbox.ru/course/devops/
Системное администрирование|Системный администратор|Нетология|58950|2021-06-28|12 мес.|https://netology.ru/programs/sysadmin
Системное администрирование|Cloud Data Engineering|GeekBrains|250000|2021-06-14|11 мес.|https://gb.ru/geek_university/cloud-data-engineering
Системное администрирование|Системный администратор|SkillFactory|72000||9 мес.|https://skillfactory.ru/admin
Системное администрирование|DevOps: быстрый старт|ProductStar|39900||2 мес.|https://productstar.ru/dev-mini-course-devops
Системное администрирование|Онлайн-курс системного администратора|Hedu (Irs.academy)|26500||3 мес.|https://irs.academy/kurs_sistemnogo_administratora
Системное администрирование|Профессия DevOps-инженер PRO|Skillbox|102960|2021-06-16|24 мес.|https://skillbox.ru/course/profession-devops-pro/
Системное администрирование|DevOps-инженер|Нетология|70740|2021-07-08|11 мес.|https://netology.ru/programs/devops
Системное администрирование|Факультет DevOps|GeekBrains|189000|2021-06-17|18 мес.|https://gb.ru/geek_university/devops
Системное администрирование|DevOps- ﻿инженер|SkillFactory|72000|2021-06-24|6 мес.|https://skillfactory.ru/devops
Системное администрирование|Профессия DevOps-инженер|Skillbox|82800|2021-06-16|12 мес.|https://skillbox.ru/course/profession-devops/
Системное администрирование|Факультет Сетевой инженер|GeekBrains|135000|2021-06-14|11 мес.|https://gb.ru/geek_university/network-engineer
Системное администрирование|Администрирование ОС Linux|Skillbox|55300|2021-06-16|5 мес.|https://skillbox.ru/course/linux-os-administration/
Системное администрирование|Системный администратор|GeekBrains|70000|2021-06-14|7 мес.|https://gb.ru/professions/sys_admin
Системное администрирование|Работа в командной строке Bash|Skillbox|9100|2021-06-16|1 мес.|https://skillbox.ru/course/bash/
Системное администрирование|Компьютерные сети Классика computer science|GeekBrains|15000|2021-06-14|1 мес.|https://gb.ru/courses/143
Системное администрирование|Linux. Рабочая станция Практика администрирования ОС Linux на компьютере|GeekBrains|15000|2021-06-24|1 мес.|https://gb.ru/courses/307
Системное администрирование|Операционные системы|GeekBrains|15000||1 мес.|https://gb.ru/courses/154
Системное администрирование|Безопасность проводных и беспроводных сетей|GeekBrains|15000|2021-06-14|1 мес.|https://gb.ru/courses/362
Системное администрирование|Компьютерные сети. Интерактивный курс|GeekBrains|15000||1 мес.|https://gb.ru/courses/608
Системное администрирование|Школа системного администратора|Курсы с Youtube|||34 зан.|https://www.youtube.com/watch?v=u7HzcyCb9qU&list=PL4p9O5LPYFNvI9LqzS8QKgoeu98QOMTWu|Видеокурс с Youtube
Системное администрирование|Курсы системного администратора|Курсы с Youtube|||21 зан.|https://www.youtube.com/watch?v=pJWrhp57lRo&list=PLAnIJ5562kyuBmtCOtFMJMu38sMT7SJlD|Видеокурс с Youtube
QA-тестирование|Профессия Тестировщик|Skillbox|111600|2021-06-16|12 мес.|https://skillbox.ru/course/profession-test/
QA-тестирование|Инженер по тестированию: с нуля до middle|Нетология|77940|2021-07-01|14 мес.|https://netology.ru/programs/qa-middle
QA-тестирование|Факультет Ручного тестирования|GeekBrains|150000|2021-06-15|10 мес.|https://gb.ru/geek_university/manual-testing
QA-тестирование|Тестировщик программного обеспечения|SkillFactory|62400|2021-06-17|8 мес.|https://skillfactory.ru/qap
QA-тестирование|Онлайн-курс тестировщиков|Hedu (Irs.academy)|29400||3 мес.|https://irs.academy/kurs_testirovshikov
QA-тестирование|Как стать инженером по тестированию|Яндекс Практикум|55000||4 мес.|https://praktikum.yandex.ru/qa-engineer/
QA-тестирование|Тестирование мобильных приложений|Skillbox|68600|2021-06-16|9 мес.|https://skillbox.ru/course/mobile-testing/
QA-тестирование|Тестировщик с нуля до трудоустройства|Нетология|46740|2021-07-01|7 мес.|https://netology.ru/programs/qa
QA-тестирование|Факультет Тестирования ПО|GeekBrains|144000|2021-06-17|12 мес.|https://gb.ru/geek_university/qa-engineer
QA-тестирование|Тестировщик ПО|SkillFactory|59400|2021-06-23|10 мес.|https://skillfactory.ru/java-qa-engineer
QA-тестирование|Автоматизированное тестирование на Java|Skillbox|55300|2021-06-16|12 мес.|https://skillbox.ru/course/autotesting-java/
QA-тестирование|Тестировщик ПО|GeekBrains|70000|2021-06-15|3 мес.|https://gb.ru/professions/qa_engineer
QA-тестирование|Автоматизированное тестирование веб-приложений на JavaScript|Skillbox|55300|2021-06-16|12 мес.|https://skillbox.ru/course/autotesting-javascript/
QA-тестирование|Тестирование мобильных приложений|GeekBrains|67500|2021-06-15|6 мес.|https://gb.ru/professions/mobile-testing
QA-тестирование|Автоматизированное тестирование для бизнеса|Skillbox|39000|2021-06-16|12 мес.|https://skillbox.ru/course/autotesting-for-business/
QA-тестирование|Основы тестирования ПО|GeekBrains|15000|2021-07-15|1 мес.|https://gb.ru/courses/84
QA-тестирование|Зачем нужны тестировщики, если команда разработчиков не пишет баги|GeekBrains|||1 зан.|https://gb.ru/courses/2398|Онлайн-вебинары
QA-тестирование|Курс Тестирование ПО с нуля|Курсы с Youtube|||33 зан.|https://www.youtube.com/watch?v=Xx1lRYj_NsY&list=PLRs8EELOYKc7DYIQixlV1s4EH5SR3TdNB|Видеокурс с Youtube
Верстка на HTML/CSS|Веб-вёрстка|Skillbox|23100|2021-06-16|6 мес.|https://skillbox.ru/course/weblayout/
Верстка на HTML/CSS|Frontend-разработчик с нуля|Нетология|77940||13 мес.|https://netology.ru/programs/front-end/
Верстка на HTML/CSS|Факультет Frontend-разработки|GeekBrains|144000|2021-06-15|12 мес.|https://gb.ru/geek_university/frontend
Верстка на HTML/CSS|Специализация Frontend-разработчик|SkillFactory|51000|2021-06-14|7 мес.|https://skillfactory.ru/frontend
Верстка на HTML/CSS|Фронтенд-разработчик|HTML Academy|109000|2021-09-20|15 мес.|https://htmlacademy.ru/profession/frontender
Верстка на HTML/CSS|Онлайн-курс по HTML|Hedu (Irs.academy)|17550||3 мес.|https://irs.academy/kurs_po_html
Верстка на HTML/CSS|Основы вёрстки сайтов|LoftSchool|22100|2021-06-28|1 мес.|https://loftschool.com/course/html-css/
Верстка на HTML/CSS|Профессия Frontend-разработчик PRO|Skillbox|104400|2021-06-16|24 мес.|https://skillbox.ru/course/frontend-pro/
Верстка на HTML/CSS|Frontend-разработчик|GeekBrains|70000|2021-06-15|5 мес.|https://gb.ru/professions/frontend_developer
Верстка на HTML/CSS|HTML и CSS. Адаптивная вёрстка и автоматизация|HTML Academy|23900|2021-07-19|2 мес.|https://htmlacademy.ru/intensive/adaptive
Верстка на HTML/CSS|Онлайн-курс по frontend|Hedu (Irs.academy)|2850||4 мес.|https://irs.academy/kurs_po_frontend
Верстка на HTML/CSS|Frontend-разработчик|Skillbox|54600|2021-06-16|6 мес.|https://skillbox.ru/course/frontend-developer/
Верстка на HTML/CSS|HTML5 и CSS3 Современные средства Web-разработки|GeekBrains|15000|2021-06-16|1 мес.|https://gb.ru/courses/9
Верстка на HTML/CSS|HTML и CSS. Профессиональная вёрстка сайтов|HTML Academy|13900|2021-09-20|2 мес.|https://htmlacademy.ru/intensive/htmlcss
Верстка на HTML/CSS|Основы вёрстки для веб-дизайнера|GeekBrains|15000|2021-06-28|1.5 мес.|https://gb.ru/courses/484
Верстка на HTML/CSS|HTML/CSS. Интерактивный курс|GeekBrains|15000|2021-06-15|1 мес.|https://gb.ru/courses/1309
Верстка на HTML/CSS|Профессиональная верстка Создание адаптивной верстки на HTML 5 и CSS 3|GeekBrains|11970|2021-06-16|1 мес.|https://gb.ru/courses/140
Верстка на HTML/CSS|Основы  HTML и CSS|Нетология|||5 зан.|https://netology.ru/programs/html-css-base|Видеозанятия в записи + домашние задания
Верстка на HTML/CSS|Веб-разработка. Быстрый старт|GeekBrains|||13 зан.|https://gb.ru/courses/108|Видеозанятия в записи
Управление разработкой и IT|Управление командами|Skillbox|49000|2021-06-16|3.5 мес.|https://skillbox.ru/course/team-management/
Управление разработкой и IT|Управление по Agile: Scrum, Kanban, Lean|Нетология|35750||3.5 мес.|https://netology.ru/programs/agile-for-all/
Управление разработкой и IT|Руководитель команды разработки|GeekBrains|112500|2021-06-17|6 мес.|https://gb.ru/geek_university/leader-development-team
Управление разработкой и IT|Профессия Project Manager в IT|SkillFactory|75000|2021-06-18|12 мес.|https://skillfactory.ru/project-manager
Управление разработкой и IT|Проджект-менеджмент в IT|Laba|36800|2021-06-14|1 мес.|https://l-a-b-a.com/lecture/531-prodzhekt-menedzhment-v-it
Управление разработкой и IT|Профессия Руководитель digital-проектов|Interra|152400||9 мес.|https://kurs.interra.bz/project-manager?gcpc=c8db1
Управление разработкой и IT|MBA Intensive специализация Управление IT|City Business School|57000||12 мес.|https://go.acstat.com/6f9907458081e7e0
Управление разработкой и IT|Профессия Руководитель команды разработки|Skillbox|88920|2021-06-13|6 мес.|https://skillbox.ru/course/teamlead/
Управление разработкой и IT|Soft Skills для руководителя|Нетология|35000|2021-06-28|4 мес.|https://netology.ru/programs/praktika-soft-skills
Управление разработкой и IT|Управление проектами|City Business School|19800|2021-06-17|1 мес.|https://go.acstat.com/0a8f4a056715a970
Управление разработкой и IT|Управление командами digital-специалистов|Skillbox|14000|2021-06-16|1 мес.|https://skillbox.ru/course/digital-teams-management/
Управление разработкой и IT|Как стать результативным руководителем|Нетология|16000|2021-06-21|1 мес.|https://netology.ru/programs/top-manager
Управление разработкой и IT|Онлайн-курс по Agile|City Business School|11900||0.75 мес.|https://go.acstat.com/e6cb873d84b89200
Управление разработкой и IT|Как тимлиду организовать работу, чтобы сохранить эффективность команды и не выгореть самому|GeekBrains|||1 зан.|https://gb.ru/courses/2399|Онлайн-вебинары
Управление разработкой и IT|Интенсив Project Manager|GeekBrains|||4 зан.|https://gb.ru/courses/1497|Онлайн-вебинары
Управление разработкой и IT|Интенсив Инструменты управления проектами|GeekBrains|||3 зан.|https://gb.ru/courses/2683|Онлайн-вебинары
IOS-разработка|Профессия iOS-разработчик|Skillbox|145440|2021-06-16|14 мес.|https://skillbox.ru/course/profession-ios-developer/
IOS-разработка|iOS-разработчик  с нуля|Нетология|70740|2021-07-12|10 мес.|https://netology.ru/programs/ios-developer/
IOS-разработка|Факультет iOS-разработки|GeekBrains|126000|2021-06-15|7 мес.|https://gb.ru/geek_university/ios
IOS-разработка|iOS-разработчик c нуля|SkillFactory|90000|2021-06-21|12 мес.|https://skillfactory.ru/iosdev
IOS-разработка|Профессия Разработчик мобильных приложений|Skillbox|145440|2021-06-16|24 мес.|https://skillbox.ru/course/profession-mobdev/
IOS-разработка|Программист iOS|GeekBrains|90000|2021-06-15|6 мес.|https://gb.ru/professions/ios_developer
IOS-разработка|Мобильный разработчик PRO|Skillbox|47600|2021-06-16|4 мес.|https://skillbox.ru/course/agima/
IOS-разработка|Основы языка Swift Современные технологии программирования под Apple на Swift 5, xcode 10|GeekBrains|15000|2021-07-01|1 мес.|https://gb.ru/courses/25
IOS-разработка|Flutter|Skillbox|32900|2021-06-16|4 мес.|https://skillbox.ru/course/flutter/
IOS-разработка|Пользовательский интерфейс iOS-приложений Swift 5, XCode 10|GeekBrains|15000|2021-07-01|1 мес.|https://gb.ru/courses/114
IOS-разработка|Клиент-серверные iOS-приложения Swift 5.2, Xcode 11|GeekBrains|15000|2021-07-05|1 мес.|https://gb.ru/courses/224
IOS-разработка|Производительность iOS-приложений|GeekBrains|15000|2021-06-28|1 мес.|https://gb.ru/courses/443
IOS-разработка|AR. Приложение дополненной реальности Для мобильных устройств под iOS|GeekBrains|5000||1 мес.|https://gb.ru/courses/73
IOS-разработка|Как стать iOS-разработчиком?|GeekBrains|||1 зан.|https://gb.ru/courses/2318|Онлайн-вебинары
IOS-разработка|Swift для начинающих|GeekBrains|||1 зан.|https://gb.ru/courses/131|Онлайн-вебинары
Разработка игр на Unity|Профессия Разработчик игр на Unity|Skillbox|112320|2021-06-16|11 мес.|https://skillbox.ru/course/profession-unity/
Разработка игр на Unity|Разработчик игр на Unity|GeekBrains|67500|2021-06-15|6 мес.|https://gb.ru/professions/game_developer
Разработка игр на Unity|Разработчик игр на Unity|SkillFactory|108000|2021-06-22|12 мес.|https://skillfactory.ru/game-dev
Разработка игр на Unity|Онлайн-курс создания игр|Hedu (Irs.academy)|46000||3 мес.|https://irs.academy/kurs_sozdania_igr
Разработка игр на Unity|Профессия Разработчик игр на Unity с нуля до Middle|Skillbox|167040|2021-06-16|20 мес.|https://skillbox.ru/course/profession-unity-middle/
Разработка игр на Unity|Разработка игр на Unity|GeekBrains|15000|2021-06-20|3 мес.|https://gb.ru/courses/geek-school/gamedev
Разработка игр на Unity|Профессия Разработчик AR&VR с нуля до PRO|Skillbox|162000|2021-06-16|24 мес.|https://skillbox.ru/course/profession-vr-ar-dev/
Разработка игр на Unity|Знакомство с Unity|GeekBrains|15000|2021-06-22|1 мес.|https://gb.ru/courses/248
Разработка игр на Unity|Профессия Разработчик VR & AR|Skillbox|104400|2021-06-16|12 мес.|https://skillbox.ru/course/profession-vr-ar/
Разработка игр на Unity|Разработчик игр на Unity с нуля|Skillbox|68600|2021-06-16|11 мес.|https://skillbox.ru/course/unity-dev/
Разработка игр на Unity|Middle-разработчик игр на Unity|Skillbox|49000|2021-06-16|6 мес.|https://skillbox.ru/course/unity-pro/
Разработка игр на Unity|Как стать разработчиком игр?|GeekBrains|||1 зан.|https://gb.ru/courses/2786|Онлайн-вебинары
Разработка игр на Unity|Делаем игру на Unity|LoftSchool|||11 зан.|https://loftschool.com/modules/892-delaem-igru-na-unity|Видеозанятия в записи
Разработка игр на Unity|Виртуальная и дополненная реальность: как стать VR/AR разработчиком?|GeekBrains|||1 зан.|https://gb.ru/courses/2289|Онлайн-вебинары
Разработка на C#|Профессия С#-разработчик|Skillbox|93600|2021-06-16|12 мес.|https://skillbox.ru/course/profession-c-sharp/
Разработка на C#|Основы языка C# Базовый курс|GeekBrains|15000|2021-06-15|1 мес.|https://gb.ru/courses/21
Разработка на C#|Профессия C# разработчик|SkillFactory|81000||12 мес.|https://skillfactory.ru/csharp
Разработка на C#|Разработка на C#|GeekBrains|135000|2021-06-15|13 мес.|https://gb.ru/geek_university/csharp-developer
Разработка на C#|Разработчик игр на Unity|GeekBrains|67500|2021-06-15|6 мес.|https://gb.ru/professions/game_developer
Разработка на C#|C# ASP.NET Core. Уровень 1|GeekBrains|15000||1 мес.|https://gb.ru/courses/55
Разработка на C#|C# Уровень 2 Продвинутый курс|GeekBrains|15000|2021-07-14|1 мес.|https://gb.ru/courses/81
Разработка на C#|C#. Уровень 3 Продвинутый курс|GeekBrains|15000||1 мес.|https://gb.ru/courses/123
Разработка на C#|C# ASP.NET Core. Уровень 2|GeekBrains|11970|2021-06-22|1 мес.|https://gb.ru/courses/306
Разработка на C#|С#. Мини-программы|GeekBrains|||10 зан.|https://gb.ru/courses/67|Видеозанятия в записи
Разработка на C#|Основы ООП|GeekBrains|||15 зан.|https://gb.ru/courses/70|Видеозанятия в записи
Разработка на C#|C#. Викторина «Угадай мелодию»|GeekBrains|||15 зан.|https://gb.ru/courses/72|Видеозанятия в записи
Разработка на C#|C#. Быстрый старт|GeekBrains|||7 зан.|https://gb.ru/courses/87|Видеозанятия в записи
DevOps|Профессия DevOps-инженер|Skillbox|82800|2021-06-16|12 мес.|https://skillbox.ru/course/profession-devops/
DevOps|DevOps-инженер|Нетология|70740|2021-07-08|11 мес.|https://netology.ru/programs/devops
DevOps|Cloud Data Engineering|GeekBrains|250000|2021-06-14|11 мес.|https://gb.ru/geek_university/cloud-data-engineering
DevOps|DevOps- ﻿инженер|SkillFactory|72000|2021-06-24|6 мес.|https://skillfactory.ru/devops
DevOps|DevOps: быстрый старт|ProductStar|39900||2 мес.|https://productstar.ru/dev-mini-course-devops
DevOps|Профессия DevOps-инженер PRO|Skillbox|102960|2021-06-16|24 мес.|https://skillbox.ru/course/profession-devops-pro/
DevOps|Факультет DevOps|GeekBrains|189000|2021-06-17|18 мес.|https://gb.ru/geek_university/devops
DevOps|Старт в DevOps: системное администрирование для начинающих|Skillbox|81200|2021-06-16|12 мес.|https://skillbox.ru/course/devops/
DevOps|Архитектор информационных систем|GeekBrains|100000|2021-07-01|5 мес.|https://gb.ru/professions/it-architect
DevOps|Как ускорить релиз и не потерять в качестве. DevOps практики, которые необходимо знать тимлиду|GeekBrains|||1 зан.|https://gb.ru/courses/2322|Онлайн-вебинары
DevOps|Школа DevOps v.1.0|Курсы с Youtube|||16 зан.|https://www.youtube.com/watch?v=Wo2TwPi3cNs&list=PLGQiJX6wM-zzcPye1y7gpyJO0uH7NMNP7|Видеокурс с Youtube
Разработка на Kotlin|Профессия Android-разработчик|Skillbox|145440|2021-06-16|20 мес.|https://skillbox.ru/course/profession-android-developer/
Разработка на Kotlin|Android-разработчик с нуля|Нетология|70740|2021-07-01|10 мес.|https://netology.ru/programs/android-app
Разработка на Kotlin|Программирование на Kotlin под Android|GeekBrains|15000||1 мес.|https://gb.ru/courses/617
Разработка на Kotlin|Профессия Android-разработчик|SkillFactory|91200|2021-06-15|16 мес.|https://skillfactory.ru/android
Разработка на Kotlin|Факультет Android-разработки|GeekBrains|144000|2021-06-15|12 мес.|https://gb.ru/geek_university/android
Разработка на Kotlin|Android: Погодное приложение|GeekBrains|||1 зан.|https://gb.ru/courses/1347|Онлайн-вебинары
Разработка на Kotlin|Kotlin. Уроки по основам разработки android-приложения|Курсы с Youtube|||17 зан.|https://www.youtube.com/watch?v=1ruPswojG6E&list=PLyfVjOYzujuj20Y-3kVhT3Zro9CrMNgNS&index=1|Видеокурс с Youtube
Разработка игр на Unreal Engine|Профессия Разработчик игр на Unreal Engine 4|Skillbox|100800|2021-06-16|12 мес.|https://skillbox.ru/course/profession-unreal-engine-4/
Разработка игр на Unreal Engine|Факультет Разработки игр на Unreal Engine 4|GeekBrains|126000|2021-06-25|12 мес.|https://gb.ru/geek_university/unrealengine4
Разработка игр на Unreal Engine|Программирование для Action игр в Unreal Engine и C++ Game Code|XYZ School|48600|2021-08-15|5 мес.|https://www.school-xyz.com/gamecode
Разработка игр на Unreal Engine|Профессия Разработчик AR&VR с нуля до PRO|Skillbox|162000|2021-06-16|24 мес.|https://skillbox.ru/course/profession-vr-ar-dev/
Разработка игр на Unreal Engine|Профессия Разработчик на Unreal Engine 4 с нуля до Middle|Skillbox|147600|2021-06-16|24 мес.|https://skillbox.ru/course/profession-ue4/
Разработка игр на Unreal Engine|Профессия Middle-разработчик на Unreal Engine 4|Skillbox|82080|2021-06-16|26 мес.|https://skillbox.ru/course/unreal-engine-4/
Разработка игр на Unreal Engine|VR-разработчик на Unreal Engine 4|Skillbox|41300|2021-06-16|2 мес.|https://skillbox.ru/course/vr-dev-unreal/
Разработка игр на Unreal Engine|Видеопродакшн в Unreal Engine 4|Skillbox|41300|2021-06-16|2 мес.|https://skillbox.ru/course/ue4-videoproduction/
Разработка игр на Unreal Engine|Разработчик игр на Unreal Engine 4. Junior|Skillbox|39200|2021-06-16|5 мес.|https://skillbox.ru/course/unreal-engine-4-dev/
Разработка игр на Unreal Engine|Unreal Engine 4|Skillbox|||3 зан.|https://live.skillbox.ru/playlists/games/unreal-engine-4/|Видеозанятия в записи
Разработка игр на Unreal Engine|Как стать разработчиком игр на Unreal Engine 4|GeekBrains|||1 зан.|https://gb.ru/courses/2286|Онлайн-вебинары
Разработка игр на Unreal Engine|Создание игр / Уроки по Unreal Engine 4|Курсы с Youtube|||56 зан.|https://www.youtube.com/watch?v=iHwo167cDDg&list=PLYpWZxEb36SgFdRsPJid4gQHjmmaGbmtV|Видеокурс с Youtube
Разработка на C++|Профессия Разработчик на C++|Skillbox|102960|2021-06-16|18 мес.|https://skillbox.ru/course/profession-c-plus-plus/
Разработка на C++|Факультет Разработки на С++|GeekBrains|120000|2021-06-21|18 мес.|https://gb.ru/geek_university/cpp-developer
Разработка на C++|C++ разработчик|SkillFactory|76800||8.5 мес.|https://skillfactory.ru/cplus
Разработка на C++|Как стать разработчиком С++|Яндекс Практикум|95000||9 мес.|https://praktikum.yandex.ru/cpp/
Разработка на C++|Профессия Разработчик игр на Unreal Engine 4|Skillbox|100800|2021-06-16|12 мес.|https://skillbox.ru/course/profession-unreal-engine-4/
Разработка на C++|Алгоритмы и структуры на С. Интерактивный курс|GeekBrains|15000||1 мес.|https://gb.ru/courses/1183
Разработка на C++|Почему C++ крут, бессмертен и актуален|GeekBrains|||1 зан.|https://gb.ru/courses/2272|Онлайн-вебинары
Разработка на C++|Как стать разработчиком игр на Unreal Engine 4|GeekBrains|||1 зан.|https://gb.ru/courses/2286|Онлайн-вебинары
Информационная безопасность|Специалист по кибербезопасности|Skillbox|54600|2021-06-16|4 мес.|https://skillbox.ru/course/cybersecurity/
Информационная безопасность|Специалист по информационной безопасности|Нетология|77940|2021-07-07|12 мес.|https://netology.ru/programs/informationsecurity
Информационная безопасность|Факультет Информационной безопасности|GeekBrains|108000|2021-06-15|6 мес.|https://gb.ru/professions/ethical_hacker
Информационная безопасность|Этичный хакер|SkillFactory|90000|2021-07-01|11 мес.|https://skillfactory.ru/cybersecurity
Информационная безопасность|Профессия Специалист по кибербезопасности|Skillbox|102960|2021-06-16|24 мес.|https://skillbox.ru/course/profession-cybersecurity/
Информационная безопасность|Безопасность проводных и беспроводных сетей|GeekBrains|15000|2021-06-14|1 мес.|https://gb.ru/courses/362
Информационная безопасность|Информационная безопасность|Skillbox|14400||1 мес.|https://skillbox.ru/course/information-security/
Информационная безопасность|Кибербезопасность и цифровая грамотность|GeekBrains|13500|2021-06-15|3 мес.|https://gb.ru/courses/geek-school/security
Информационная безопасность|Основы информационной безопасности|Курсы с Youtube|||12 зан.|https://www.youtube.com/watch?v=cHp-IiSuKJ4&list=PLQfolpjf5pQJpx-LP_7v8aDnJvZ_X-8yc|Видеокурс с Youtube
Информационная безопасность|Информационная безопасность|Курсы с Youtube|||8 зан.|https://www.youtube.com/watch?v=rSp2cpAI4Tc&list=PLdJo1XilUTZPOJ1kSnoKheT7YSygP9FIO|Видеокурс с Youtube
Golang-разработка|Go-Разработчик PRO|Skillbox|103320|2021-06-16|8 мес.|https://skillbox.ru/course/go-developer-pro/
Golang-разработка|Разработка на Go|GeekBrains|105000|2021-06-15|12 мес.|https://gb.ru/professions/go-developer
Golang-разработка|Backend- разработчик на Go|SkillFactory|81000|2021-06-23|12 мес.|https://skillfactory.ru/golang-dev
Golang-разработка|Профессия Go-разработчик|Skillbox|102960|2021-06-16|12 мес.|https://skillbox.ru/course/profession-godev/
Golang-разработка|Мини-курс по Go-проектам|GeekBrains|||4 зан.|https://gb.ru/courses/2510|Онлайн-вебинары
Golang-разработка|Быстрый старт с Go|GeekBrains|||1 зан.|https://gb.ru/courses/1762|Онлайн-вебинары
Разработка на Swift|iOS-разработчик  с нуля|Нетология|70740|2021-07-12|10 мес.|https://netology.ru/programs/ios-developer/
